token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP065	0	0	0	TOM	tom	_	_	_	_	_	linguistic	_	none	Volume=high	Begin=4.41|End=4.88	_	_	_	_
1-0	PKP065	1	1	0	dicevo	dicevo	_	_	_	_	_	linguistic	_	none	_	Begin=6.26	_	_	_	_
1-1	PKP065	1	1	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PKP065	1	1	2	lunedì	lunedì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PKP065	1	1	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PKP065	1	1	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PKP065	1	1	5	f~	f~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-6	PKP065	1	1	6	turno	turno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PKP065	1	1	7	l~	l~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-8	PKP065	1	1	8	farmacia	farmacia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PKP065	1	1	9	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PKP065	1	1	10	in	in	_	_	_	_	_	linguistic	_	none	_	End=11.056	_	_	_	_
2-0	PKP065	2	2	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=11.06	_	_	_	_
2-1	PKP065	2	2	1	bisognerebbe	bisognerebbe	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP065	2	2	2	passarci	passarci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PKP065	2	2	3	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PKP065	2	2	4	chiamare	chiamare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PKP065	2	2	5	sentire	sentire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PKP065	2	2	6	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PKP065	2	2	7	li	li	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PKP065	2	2	8	fanno	fanno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	PKP065	2	2	9	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-10	PKP065	2	2	10	lunedì	lunedì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-11	PKP065	2	2	11	mattina	mattina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-12	PKP065	2	2	12	festivo	festivo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-13	PKP065	2	2	13	i	i	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-14	PKP065	2	2	14	tamponi,	tamponi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=16.825	_	_	_	_
3-0	PKP065	3	3	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=17.27	_	_	_	_
3-1	PKP065	3	3	1	modo	modo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP065	3	3	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP065	3	3	3	invece	invece	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP065	3	3	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP065	3	3	5	farlo	farlo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP065	3	3	6	domenica:	domenica	_	_	_	_	_	linguistic	_	none	_	_	7x1	_	_	_
3-7	PKP065	3	3	7	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	PKP065	3	3	8	fa	fa	_	_	_	_	_	linguistic	_	none	_	End=19.68	_	_	_	_
4-0	PKP065	4	4	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=20.11	_	_	_	_
4-1	PKP065	4	4	1	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PKP065	4	4	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP065	4	4	3	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PKP065	4	4	4	può	può	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PKP065	4	4	5	essere	essere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PKP065	4	4	6	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PKP065	4	4	7	gente	gente	_	_	_	_	_	linguistic	_	none	_	End=21.85	_	_	_	_
5-0	PKP065	5	5	0	ovviamente	ovviamente	_	_	_	_	_	linguistic	_	none	_	Begin=22.51	_	_	_	_
5-1	PKP065	5	5	1	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PKP065	5	5	2	lunedì	lunedì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PKP065	5	5	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PKP065	5	5	4	festivo	festivo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PKP065	5	5	5	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	End=24.37	_	_	_	_
6-0	PKP065	6	6	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=26.76	_	_	_	_
